cliente_id,customer_id_original,nome,estado,perfil_risco,origem_dado,renda_mensal,saldo_atual,churn_real,prob_churn,predicao_churn,risco,recomendacao
C003196,15705298,L?,Alemanha,Moderado,public_kaggle_churn_modelling,11816.58,172693.54,0,0.1345,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001832,15738219,Nash,Franca,Conservador,public_kaggle_churn_modelling,4377.22,0.0,0,0.1345,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002424,15714877,MacDevitt,Franca,Conservador,public_kaggle_churn_modelling,11459.03,0.0,0,0.1345,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007831,15600173,Manna,Franca,Conservador,public_kaggle_churn_modelling,3453.99,0.0,0,0.1344,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008934,15631162,Bergamaschi,Franca,Conservador,public_kaggle_churn_modelling,16361.89,0.0,0,0.1343,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001291,15813917,Kirk,Alemanha,Moderado,public_kaggle_churn_modelling,6973.29,143321.97,0,0.1342,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003692,15760244,Ives,Franca,Moderado,public_kaggle_churn_modelling,1154.05,160979.68,0,0.1342,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005037,15805429,Murray,Alemanha,Arrojado,public_kaggle_churn_modelling,13630.85,106819.65,0,0.1342,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004091,15681220,Chou,Franca,Conservador,public_kaggle_churn_modelling,8157.78,0.0,0,0.1341,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009882,15621021,Dwyer,Espanha,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.134,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006566,15789936,T'ao,Franca,Conservador,public_kaggle_churn_modelling,12774.58,0.0,0,0.1338,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001229,15578515,Osinachi,Franca,Conservador,public_kaggle_churn_modelling,13212.76,0.0,0,0.1338,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001346,15714567,Chan,Espanha,Conservador,public_kaggle_churn_modelling,13874.6,0.0,0,0.1338,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002617,15658360,Gregory,Espanha,Moderado,public_kaggle_churn_modelling,12485.17,122929.42,0,0.1338,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008133,15607485,Wakelin,Espanha,Conservador,public_kaggle_churn_modelling,11573.35,0.0,0,0.1337,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008767,15638159,Trentino,Espanha,Moderado,public_kaggle_churn_modelling,1652.09,86607.39,0,0.1337,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007184,15740458,Murphy,Espanha,Moderado,public_kaggle_churn_modelling,11988.3,135095.47,0,0.1336,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005981,15781710,Carey,Espanha,Conservador,public_kaggle_churn_modelling,13893.36,0.0,0,0.1336,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004807,15617252,Lung,Franca,Moderado,public_kaggle_churn_modelling,14377.04,87347.7,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009930,15696388,Artamonova,Alemanha,Arrojado,public_kaggle_churn_modelling,1646.91,111096.91,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005411,15723613,Jenkins,Franca,Conservador,public_kaggle_churn_modelling,3435.64,0.0,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006523,15632185,Yermolayev,Franca,Moderado,public_kaggle_churn_modelling,5946.65,82228.67,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006264,15745826,Dawson,Franca,Conservador,public_kaggle_churn_modelling,15001.03,0.0,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002076,15741385,Gallop,Alemanha,Arrojado,public_kaggle_churn_modelling,15714.51,108231.37,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002636,15688637,Witt,Franca,Conservador,public_kaggle_churn_modelling,15297.44,0.0,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001288,15565701,Ferri,Espanha,Moderado,public_kaggle_churn_modelling,7517.7,161993.89,0,0.1335,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002511,15607993,Milne,Franca,Moderado,public_kaggle_churn_modelling,7050.5,79468.96,0,0.1334,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009676,15638621,Simmons,Espanha,Moderado,public_kaggle_churn_modelling,3351.98,60374.98,0,0.1334,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008342,15749807,Graham,Espanha,Conservador,public_kaggle_churn_modelling,10350.19,0.0,0,0.1333,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009379,15762682,Mitchell,Espanha,Moderado,public_kaggle_churn_modelling,1056.22,111827.27,0,0.1333,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003890,15756150,Alexander,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.1333,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004061,15593250,Hsiao,Franca,Conservador,public_kaggle_churn_modelling,3742.02,0.0,0,0.1332,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007417,15592326,Baker,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.1332,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005933,15749300,Teng,Franca,Moderado,public_kaggle_churn_modelling,4199.25,139914.27,0,0.1332,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003891,15719579,McIntosh,Alemanha,Arrojado,public_kaggle_churn_modelling,16501.42,84521.48,0,0.1332,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009704,15667424,Forbes,Alemanha,Arrojado,public_kaggle_churn_modelling,5389.94,111094.05,0,0.1332,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002447,15568025,Hsueh,Franca,Arrojado,public_kaggle_churn_modelling,9710.01,81710.46,0,0.1331,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005626,15663234,Bishop,Franca,Moderado,public_kaggle_churn_modelling,10796.9,143262.04,0,0.1331,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001914,15750264,Pinto,Alemanha,Arrojado,public_kaggle_churn_modelling,5247.68,105128.85,0,0.133,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008367,15812422,Ugorji,Franca,Conservador,public_kaggle_churn_modelling,8542.95,0.0,0,0.133,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003439,15722404,Carpenter,Franca,Conservador,public_kaggle_churn_modelling,10661.6,0.0,0,0.1329,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005194,15767757,Pisano,Espanha,Moderado,public_kaggle_churn_modelling,1000.0,120307.58,0,0.1329,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006740,15769191,Lipton,Franca,Moderado,public_kaggle_churn_modelling,14196.68,132387.91,0,0.1329,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006693,15677087,Green,Franca,Moderado,public_kaggle_churn_modelling,1633.06,138106.75,0,0.1329,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003863,15726588,Seleznev,Espanha,Conservador,public_kaggle_churn_modelling,9210.47,0.0,0,0.1328,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000789,15600739,Galkin,Espanha,Conservador,public_kaggle_churn_modelling,9991.63,0.0,0,0.1328,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008614,15577018,Tsao,Alemanha,Moderado,public_kaggle_churn_modelling,8073.77,114035.39,0,0.1328,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006606,15645029,Knowles,Espanha,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.1328,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005501,15641877,Ross,Franca,Arrojado,public_kaggle_churn_modelling,1000.0,97023.21,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000660,15603065,Grubb,Franca,Conservador,public_kaggle_churn_modelling,1313.84,0.0,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005696,15773591,Jobson,Franca,Arrojado,public_kaggle_churn_modelling,7780.03,117685.31,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007495,15599272,Harrington,Franca,Arrojado,public_kaggle_churn_modelling,11282.41,151844.64,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005798,15775206,Hunter,Franca,Conservador,public_kaggle_churn_modelling,6938.59,0.0,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005057,15690958,Cantrell,Alemanha,Arrojado,public_kaggle_churn_modelling,2336.52,139542.82,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006657,15795640,Mai,Alemanha,Moderado,public_kaggle_churn_modelling,15510.3,132371.3,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009212,15605531,Daly,Espanha,Conservador,public_kaggle_churn_modelling,14434.92,0.0,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007165,15713983,Mao,Alemanha,Moderado,public_kaggle_churn_modelling,14769.6,94108.54,0,0.1327,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004710,15713505,Harriman,Franca,Conservador,public_kaggle_churn_modelling,16055.05,0.0,0,0.1326,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004527,15604818,Edmund la Touche,Franca,Moderado,public_kaggle_churn_modelling,15949.66,154495.79,0,0.1326,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009837,15777958,Ch'ien,Franca,Conservador,public_kaggle_churn_modelling,14200.79,0.0,0,0.1326,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000816,15619708,Harker,Franca,Moderado,public_kaggle_churn_modelling,12170.12,157993.15,0,0.1326,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004073,15741865,Ferrari,Franca,Arrojado,public_kaggle_churn_modelling,7771.81,153166.17,0,0.1325,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007262,15734578,Craig,Franca,Arrojado,public_kaggle_churn_modelling,2363.93,113537.73,0,0.1324,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003337,15671390,Chukwukere,Espanha,Conservador,public_kaggle_churn_modelling,4658.58,0.0,0,0.1323,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005865,15803840,Forbes,Franca,Conservador,public_kaggle_churn_modelling,12566.95,0.0,0,0.1323,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001054,15798348,Chukwuebuka,Espanha,Moderado,public_kaggle_churn_modelling,4207.41,94684.27,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009548,15682454,McFarland,Franca,Conservador,public_kaggle_churn_modelling,3155.86,0.0,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004465,15710375,Gibson,Franca,Conservador,public_kaggle_churn_modelling,5449.73,0.0,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003135,15660541,Olisanugo,Franca,Moderado,public_kaggle_churn_modelling,8478.15,127900.03,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009665,15595036,Doherty,Alemanha,Moderado,public_kaggle_churn_modelling,12179.5,92847.59,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002492,15764174,Bidencope,Espanha,Conservador,public_kaggle_churn_modelling,14981.73,0.0,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006352,15794472,Brookes,Franca,Conservador,public_kaggle_churn_modelling,13316.68,0.0,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008301,15802625,Hardy,Alemanha,Arrojado,public_kaggle_churn_modelling,1988.38,85915.52,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005310,15778696,Ikemefuna,Espanha,Moderado,public_kaggle_churn_modelling,9985.84,174180.39,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001791,15625641,Forbes,Alemanha,Arrojado,public_kaggle_churn_modelling,1370.48,108071.36,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006477,15701412,T'ien,Franca,Conservador,public_kaggle_churn_modelling,14443.47,0.0,0,0.1322,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005398,15638513,Palermo,Franca,Moderado,public_kaggle_churn_modelling,3168.31,142856.95,0,0.1321,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002902,15603246,Genovesi,Franca,Moderado,public_kaggle_churn_modelling,13784.0,170241.7,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000062,15773469,Clark,Alemanha,Moderado,public_kaggle_churn_modelling,10541.24,152328.88,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004566,15773779,Jacka,Espanha,Moderado,public_kaggle_churn_modelling,4537.81,76597.79,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007860,15646374,Wynne,Alemanha,Arrojado,public_kaggle_churn_modelling,1098.54,62717.84,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006282,15656921,Locke,Franca,Conservador,public_kaggle_churn_modelling,12691.52,0.0,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007196,15708714,Santiago,Franca,Conservador,public_kaggle_churn_modelling,2837.13,0.0,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001164,15600997,Demuth,Alemanha,Arrojado,public_kaggle_churn_modelling,6447.53,67495.04,0,0.132,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001420,15705657,Hewitt,Franca,Moderado,public_kaggle_churn_modelling,11360.86,114427.86,0,0.1319,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001120,15585241,Butcher,Espanha,Moderado,public_kaggle_churn_modelling,1000.0,117412.19,0,0.1319,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008333,15814772,Adams,Alemanha,Arrojado,public_kaggle_churn_modelling,7366.0,160133.88,0,0.1318,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006510,15730590,Ko,Alemanha,Moderado,public_kaggle_churn_modelling,15038.07,115409.18,0,0.1318,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008982,15685805,Ginikanwa,Espanha,Conservador,public_kaggle_churn_modelling,8218.23,0.0,0,0.1318,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001098,15604295,Wei,Franca,Conservador,public_kaggle_churn_modelling,14727.36,0.0,0,0.1318,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005077,15720676,Bukowski,Franca,Conservador,public_kaggle_churn_modelling,1420.07,0.0,0,0.1317,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001645,15701109,Andreyev,Franca,Moderado,public_kaggle_churn_modelling,15434.22,0.0,0,0.1317,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000235,15704769,Smith,Franca,Moderado,public_kaggle_churn_modelling,7762.18,113978.97,0,0.1317,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003726,15626474,Onyemere,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.1316,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003291,15748589,Winter,Franca,Conservador,public_kaggle_churn_modelling,2848.36,0.0,0,0.1316,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008575,15780677,Jackson,Franca,Moderado,public_kaggle_churn_modelling,14210.72,0.0,0,0.1316,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001153,15589754,Malloy,Alemanha,Arrojado,public_kaggle_churn_modelling,9611.12,151421.44,0,0.1315,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000592,15604044,Mitchell,Franca,Moderado,public_kaggle_churn_modelling,1000.0,134811.3,0,0.1314,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000252,15753754,Morrison,Espanha,Conservador,public_kaggle_churn_modelling,8161.06,0.0,0,0.1314,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004591,15680167,Thomson,Franca,Moderado,public_kaggle_churn_modelling,9950.01,47536.4,0,0.1314,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008446,15678333,Parry-Okeden,Franca,Conservador,public_kaggle_churn_modelling,7218.31,0.0,0,0.1313,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007356,15623072,Shaw,Espanha,Conservador,public_kaggle_churn_modelling,4709.83,0.0,0,0.1313,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
