cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado
C004566,15773779,Jacka,46,Feminino,Madrid,Espanha,4537.81,76597.79,593,2,1,1,1,Moderado,2022-10-28,0,public_kaggle_churn_modelling
C004567,15580682,Tsai,40,Feminino,Paris,Franca,2793.72,79927.36,652,4,2,1,1,Arrojado,2020-10-27,0,public_kaggle_churn_modelling
C004568,15768530,Emery,27,Feminino,Madrid,Espanha,11256.98,0.0,554,4,2,1,1,Conservador,2020-10-26,0,public_kaggle_churn_modelling
C004569,15672875,Piccio,32,Masculino,Berlim,Alemanha,11453.28,40172.91,584,8,1,1,1,Moderado,2016-10-26,0,public_kaggle_churn_modelling
C004570,15617082,Sanders,33,Masculino,Paris,Franca,1000.0,115195.58,516,7,1,1,1,Moderado,2017-10-25,0,public_kaggle_churn_modelling
C004571,15760514,Sharp,43,Feminino,Berlim,Alemanha,5014.68,116644.29,789,9,2,1,1,Arrojado,2015-10-25,0,public_kaggle_churn_modelling
C004572,15761775,Myers,20,Masculino,Berlim,Alemanha,2462.72,180293.84,598,8,2,1,1,Moderado,2016-10-23,0,public_kaggle_churn_modelling
C004573,15799964,Campbell,30,Feminino,Berlim,Alemanha,15732.99,139872.81,669,7,1,1,0,Moderado,2017-10-22,0,public_kaggle_churn_modelling
C004574,15693906,Abbott,24,Feminino,Paris,Franca,1000.0,34547.82,645,3,1,1,1,Arrojado,2021-10-20,0,public_kaggle_churn_modelling
C004575,15739514,Preston,32,Feminino,Paris,Franca,7762.98,0.0,659,9,2,1,1,Moderado,2015-10-21,0,public_kaggle_churn_modelling
C004576,15756926,Atherton,29,Masculino,Berlim,Alemanha,4082.18,96462.25,833,1,2,0,1,Arrojado,2023-10-18,0,public_kaggle_churn_modelling
C004577,15770984,Fanucci,40,Feminino,Madrid,Espanha,9745.93,130334.35,697,7,2,0,1,Arrojado,2017-10-18,0,public_kaggle_churn_modelling
C004578,15703979,Evans,39,Masculino,Berlim,Alemanha,11420.11,119688.81,580,3,1,1,0,Conservador,2021-10-16,0,public_kaggle_churn_modelling
C004579,15801821,Cookson,38,Masculino,Paris,Franca,3721.12,0.0,691,1,2,0,0,Conservador,2023-10-15,0,public_kaggle_churn_modelling
C004580,15711028,Nnachetam,52,Masculino,Paris,Franca,8669.62,0.0,534,1,3,1,1,Conservador,2023-10-14,1,public_kaggle_churn_modelling
C004581,15791842,Johnstone,32,Feminino,Paris,Franca,9216.14,71187.24,478,6,1,1,1,Moderado,2018-10-14,0,public_kaggle_churn_modelling
C004582,15746127,Hort,47,Feminino,Paris,Franca,3008.31,0.0,572,2,2,1,0,Conservador,2022-10-12,0,public_kaggle_churn_modelling
C004583,15663625,Johnson,37,Masculino,Paris,Franca,1039.19,0.0,501,4,2,0,0,Conservador,2020-10-11,0,public_kaggle_churn_modelling
C004584,15604891,Zaytseva,38,Feminino,Madrid,Espanha,7950.28,0.0,624,8,2,1,0,Conservador,2016-10-11,0,public_kaggle_churn_modelling
C004585,15589666,Sorokina,39,Feminino,Paris,Franca,12646.48,136422.41,595,9,1,1,1,Moderado,2015-10-11,0,public_kaggle_churn_modelling
C004586,15627881,Diehl,30,Masculino,Paris,Franca,3961.37,0.0,603,8,2,1,1,Conservador,2016-10-09,0,public_kaggle_churn_modelling
C004587,15664895,Onuchukwu,25,Feminino,Paris,Franca,8439.51,0.0,602,0,2,1,1,Conservador,2024-10-06,0,public_kaggle_churn_modelling
C004588,15676094,Osonduagwuike,34,Feminino,Paris,Franca,11689.04,0.0,500,6,1,1,1,Conservador,2018-10-07,0,public_kaggle_churn_modelling
C004589,15761720,Mead,41,Masculino,Paris,Franca,1000.0,153238.88,422,6,1,1,0,Conservador,2018-10-06,0,public_kaggle_churn_modelling
C004590,15611961,Stewart,35,Masculino,Paris,Franca,12565.36,0.0,615,7,2,1,0,Conservador,2017-10-05,0,public_kaggle_churn_modelling
C004591,15680167,Thomson,78,Feminino,Paris,Franca,9950.01,47536.4,635,6,1,1,1,Moderado,2018-10-04,0,public_kaggle_churn_modelling
C004592,15762543,Goliwe,32,Feminino,Paris,Franca,10515.7,0.0,711,1,2,1,0,Conservador,2023-10-02,0,public_kaggle_churn_modelling
C004593,15658475,Lori,36,Masculino,Paris,Franca,7498.58,142882.49,834,8,1,1,0,Moderado,2016-10-02,1,public_kaggle_churn_modelling
C004594,15779743,Onwuamaeze,44,Feminino,Paris,Franca,2480.11,0.0,633,7,2,1,0,Conservador,2017-10-01,0,public_kaggle_churn_modelling
C004595,15661532,Butusov,31,Feminino,Paris,Franca,2256.15,160566.11,650,1,2,0,0,Moderado,2023-09-29,0,public_kaggle_churn_modelling
C004596,15782360,Rogers,65,Masculino,Berlim,Alemanha,8033.31,131935.51,743,2,1,1,1,Arrojado,2022-09-28,1,public_kaggle_churn_modelling
C004597,15767908,Nicholson,38,Masculino,Paris,Franca,3785.24,127678.8,567,6,2,0,0,Conservador,2018-09-28,0,public_kaggle_churn_modelling
C004598,15677105,Rossi,46,Feminino,Berlim,Alemanha,9058.3,105214.58,706,4,1,1,0,Conservador,2020-09-26,1,public_kaggle_churn_modelling
C004599,15641474,Hall,46,Masculino,Paris,Franca,3247.27,139859.54,638,9,1,1,0,Conservador,2015-09-27,0,public_kaggle_churn_modelling
C004600,15624451,Huddart,38,Feminino,Paris,Franca,9705.52,0.0,641,3,2,1,0,Conservador,2021-09-24,0,public_kaggle_churn_modelling
C004601,15577985,Chinomso,34,Feminino,Paris,Franca,1499.45,112324.45,574,5,2,1,1,Moderado,2019-09-24,0,public_kaggle_churn_modelling
C004602,15571666,Shaw,30,Masculino,Berlim,Alemanha,3604.21,134497.27,642,8,1,0,0,Moderado,2016-09-23,0,public_kaggle_churn_modelling
C004603,15783691,Hargreaves,35,Feminino,Madrid,Espanha,10436.73,120171.58,722,1,1,1,0,Moderado,2023-09-21,0,public_kaggle_churn_modelling
C004604,15671172,Swain,23,Masculino,Paris,Franca,15951.33,106012.2,623,1,2,0,1,Moderado,2023-09-20,0,public_kaggle_churn_modelling
C004605,15731760,Butcher,25,Masculino,Paris,Franca,7571.75,0.0,681,5,1,0,1,Moderado,2019-09-20,0,public_kaggle_churn_modelling
C004606,15585599,Stone,34,Feminino,Paris,Franca,11822.71,0.0,530,8,2,0,1,Conservador,2016-09-19,0,public_kaggle_churn_modelling
C004607,15784958,Allan,55,Feminino,Paris,Franca,4118.24,0.0,797,10,4,1,1,Moderado,2014-09-19,1,public_kaggle_churn_modelling
C004608,15734524,Wang,51,Masculino,Paris,Franca,14202.22,0.0,653,3,1,1,0,Conservador,2021-09-16,1,public_kaggle_churn_modelling
C004609,15614103,Colombo,42,Masculino,Berlim,Alemanha,4251.34,119839.69,850,8,1,0,1,Arrojado,2016-09-16,1,public_kaggle_churn_modelling
C004610,15794895,McKay,34,Masculino,Madrid,Espanha,6764.6,0.0,581,1,2,0,1,Conservador,2023-09-14,0,public_kaggle_churn_modelling
C004611,15772381,Brient,38,Masculino,Berlim,Alemanha,8258.91,92219.21,589,8,1,1,0,Conservador,2016-09-14,0,public_kaggle_churn_modelling
C004612,15710553,Yin,48,Masculino,Berlim,Alemanha,6594.56,142055.41,555,3,2,0,1,Moderado,2021-09-12,0,public_kaggle_churn_modelling
C004613,15649292,Bellucci,49,Feminino,Paris,Franca,13629.21,29602.08,748,7,1,0,0,Conservador,2017-09-12,1,public_kaggle_churn_modelling
C004614,15792565,Duncan,46,Feminino,Paris,Franca,5647.5,0.0,745,7,2,1,1,Moderado,2017-09-11,0,public_kaggle_churn_modelling
C004615,15718245,Pirozzi,34,Masculino,Paris,Franca,10549.33,0.0,730,1,2,1,1,Moderado,2023-09-09,0,public_kaggle_churn_modelling
C004616,15703117,Findlay,44,Feminino,Paris,Franca,7466.9,0.0,565,1,2,0,1,Conservador,2023-09-08,0,public_kaggle_churn_modelling
C004617,15758136,King,37,Masculino,Paris,Franca,14951.82,141803.77,778,3,1,0,1,Arrojado,2021-09-07,0,public_kaggle_churn_modelling
C004618,15799932,Iweobiegbunam,24,Masculino,Paris,Franca,13075.51,0.0,812,10,2,1,1,Moderado,2014-09-08,0,public_kaggle_churn_modelling
C004619,15633516,Tucker,42,Masculino,Paris,Franca,14040.5,0.0,526,1,1,0,1,Conservador,2023-09-05,0,public_kaggle_churn_modelling
C004620,15622532,Izmailova,47,Feminino,Paris,Franca,11060.84,126589.12,708,0,2,0,1,Moderado,2024-09-03,1,public_kaggle_churn_modelling
C004621,15798960,Meng,33,Masculino,Paris,Franca,3254.81,108393.35,680,2,1,0,1,Arrojado,2022-09-03,0,public_kaggle_churn_modelling
C004622,15698664,Liang,43,Masculino,Madrid,Espanha,14550.53,115643.58,567,2,2,0,0,Conservador,2022-09-02,0,public_kaggle_churn_modelling
C004623,15703614,Hutchinson,48,Masculino,Madrid,Espanha,6604.98,132876.23,564,5,1,1,0,Conservador,2019-09-02,0,public_kaggle_churn_modelling
C004624,15699195,Shen,24,Feminino,Paris,Franca,14042.97,110949.41,709,3,1,1,1,Arrojado,2021-08-31,0,public_kaggle_churn_modelling
C004625,15710543,Okwuoma,46,Masculino,Paris,Franca,13427.14,130666.2,629,1,1,1,1,Conservador,2023-08-30,1,public_kaggle_churn_modelling
C004626,15695499,Chinwemma,45,Feminino,Paris,Franca,6489.88,103821.47,510,10,2,0,1,Moderado,2014-08-31,0,public_kaggle_churn_modelling
C004627,15622321,Golubova,32,Feminino,Paris,Franca,6735.25,0.0,506,3,1,1,1,Conservador,2021-08-28,0,public_kaggle_churn_modelling
C004628,15715744,Schiavone,39,Masculino,Paris,Franca,9945.69,0.0,605,7,1,0,1,Conservador,2017-08-28,0,public_kaggle_churn_modelling
C004629,15788151,Moore,32,Masculino,Madrid,Espanha,14860.95,132187.73,650,1,2,1,1,Arrojado,2023-08-26,0,public_kaggle_churn_modelling
C004630,15687153,Graham,49,Masculino,Berlim,Alemanha,9931.24,98649.55,850,8,1,1,0,Moderado,2016-08-26,1,public_kaggle_churn_modelling
C004631,15684958,Amadi,38,Masculino,Berlim,Alemanha,6888.56,126444.08,489,2,2,1,1,Moderado,2022-08-24,0,public_kaggle_churn_modelling
C004632,15706116,McKay,30,Feminino,Berlim,Alemanha,3370.09,154159.51,659,8,1,1,0,Moderado,2016-08-24,0,public_kaggle_churn_modelling
C004633,15740557,Fedorova,43,Feminino,Paris,Franca,9156.81,0.0,753,5,2,1,0,Conservador,2019-08-23,0,public_kaggle_churn_modelling
C004634,15707291,Percy,48,Masculino,Berlim,Alemanha,13161.45,129250.0,477,8,2,1,1,Moderado,2016-08-22,0,public_kaggle_churn_modelling
C004635,15583353,Floyd,45,Feminino,Madrid,Espanha,3189.74,0.0,610,3,1,1,0,Conservador,2021-08-20,1,public_kaggle_churn_modelling
C004636,15761024,Long,33,Feminino,Paris,Franca,5435.21,167733.51,619,2,2,1,1,Moderado,2022-08-19,0,public_kaggle_churn_modelling
C004637,15630709,Castiglione,31,Feminino,Berlim,Alemanha,1000.0,56116.3,619,2,2,0,0,Conservador,2022-08-18,0,public_kaggle_churn_modelling
C004638,15639590,Melendez,30,Feminino,Paris,Franca,13020.76,141581.08,758,3,1,1,0,Moderado,2021-08-17,0,public_kaggle_churn_modelling
C004639,15659399,Mazzi,50,Masculino,Berlim,Alemanha,3799.27,139675.07,516,7,2,1,0,Conservador,2017-08-17,0,public_kaggle_churn_modelling
C004640,15567078,Kovaleva,27,Feminino,Paris,Franca,6621.51,66201.96,789,8,1,1,1,Arrojado,2016-08-16,0,public_kaggle_churn_modelling
C004641,15696373,Gill,44,Feminino,Paris,Franca,8586.85,0.0,687,9,2,0,0,Conservador,2015-08-16,1,public_kaggle_churn_modelling
C004642,15786617,Arcuri,34,Masculino,Berlim,Alemanha,5850.82,133658.24,485,3,1,1,0,Conservador,2021-08-13,0,public_kaggle_churn_modelling
C004643,15657449,Chukwuma,25,Masculino,Berlim,Alemanha,14728.63,136202.78,446,3,1,1,0,Conservador,2021-08-12,0,public_kaggle_churn_modelling
C004644,15672594,Stevenson,60,Feminino,Paris,Franca,1000.0,131778.08,597,0,1,0,0,Conservador,2024-08-10,1,public_kaggle_churn_modelling
C004645,15714240,Ponomarev,74,Masculino,Madrid,Espanha,12618.82,0.0,712,5,2,0,0,Conservador,2019-08-11,0,public_kaggle_churn_modelling
C004646,15782144,Gilroy,34,Feminino,Paris,Franca,1000.0,0.0,522,3,2,1,1,Conservador,2021-08-09,0,public_kaggle_churn_modelling
C004647,15665008,Sidorov,26,Feminino,Berlim,Alemanha,2405.14,42712.87,805,8,2,1,1,Arrojado,2016-08-09,0,public_kaggle_churn_modelling
C004648,15581733,Bates,28,Feminino,Paris,Franca,14808.6,0.0,781,4,2,1,0,Conservador,2020-08-07,0,public_kaggle_churn_modelling
C004649,15751392,Fanucci,57,Feminino,Madrid,Espanha,11387.48,0.0,689,4,2,1,0,Conservador,2020-08-06,1,public_kaggle_churn_modelling
C004650,15785815,Toscano,31,Masculino,Berlim,Alemanha,14657.85,142631.54,670,1,2,1,1,Arrojado,2023-08-05,0,public_kaggle_churn_modelling
C004651,15664214,Hearn,33,Masculino,Paris,Franca,6354.79,141204.65,670,2,2,1,0,Moderado,2022-08-04,0,public_kaggle_churn_modelling
C004652,15579996,Iroawuchi,25,Feminino,Berlim,Alemanha,16139.04,131402.21,524,7,1,0,0,Conservador,2017-08-04,0,public_kaggle_churn_modelling
C004653,15675252,Martin,39,Feminino,Madrid,Espanha,10472.61,92636.96,734,3,2,1,1,Arrojado,2021-08-02,0,public_kaggle_churn_modelling
C004654,15579617,Sinclair,51,Feminino,Paris,Franca,14508.19,0.0,489,3,2,0,1,Conservador,2021-08-01,1,public_kaggle_churn_modelling
C004655,15593976,Swanson,31,Feminino,Berlim,Alemanha,15655.52,102088.68,578,5,4,0,0,Conservador,2019-08-01,1,public_kaggle_churn_modelling
C004656,15716041,Chinomso,39,Masculino,Madrid,Espanha,8405.2,0.0,622,9,2,0,1,Conservador,2015-08-01,0,public_kaggle_churn_modelling
C004657,15654489,Fomin,38,Feminino,Paris,Franca,1000.0,134887.53,843,8,1,1,1,Arrojado,2016-07-30,0,public_kaggle_churn_modelling
C004658,15736302,McKay,48,Masculino,Paris,Franca,14241.15,0.0,687,4,2,1,1,Moderado,2020-07-28,0,public_kaggle_churn_modelling
C004659,15805909,Bergamaschi,28,Masculino,Madrid,Espanha,1891.55,159900.38,700,8,1,0,0,Moderado,2016-07-28,0,public_kaggle_churn_modelling
C004660,15572762,Matveyeva,50,Feminino,Berlim,Alemanha,7485.21,102278.79,410,2,2,1,0,Conservador,2022-07-26,0,public_kaggle_churn_modelling
C004661,15724632,Madukaego,41,Feminino,Paris,Franca,14605.21,0.0,537,0,2,0,1,Conservador,2024-07-24,0,public_kaggle_churn_modelling
C004662,15670416,Ferri,43,Feminino,Paris,Franca,1308.77,0.0,780,0,1,0,1,Moderado,2024-07-23,0,public_kaggle_churn_modelling
C004663,15749528,Achebe,58,Masculino,Madrid,Espanha,14168.79,0.0,652,6,2,0,1,Moderado,2018-07-24,0,public_kaggle_churn_modelling
C004664,15578783,Mai,35,Masculino,Berlim,Alemanha,1436.9,76989.97,620,0,1,1,1,Moderado,2024-07-21,0,public_kaggle_churn_modelling
C004665,15580719,Davis,23,Feminino,Paris,Franca,6644.52,0.0,697,10,2,1,1,Moderado,2014-07-23,0,public_kaggle_churn_modelling
C004666,15656293,Davey,35,Masculino,Paris,Franca,7726.08,0.0,786,3,2,1,0,Conservador,2021-07-20,0,public_kaggle_churn_modelling
C004667,15691875,Tsou,39,Feminino,Berlim,Alemanha,8307.46,114491.82,850,5,1,1,0,Moderado,2019-07-20,0,public_kaggle_churn_modelling
C004668,15596870,Marino,54,Masculino,Berlim,Alemanha,7778.02,144768.94,749,3,1,1,0,Moderado,2021-07-18,1,public_kaggle_churn_modelling
C004669,15780770,Kerr,31,Masculino,Paris,Franca,14657.79,145056.59,445,7,1,1,1,Moderado,2017-07-18,0,public_kaggle_churn_modelling
C004670,15751491,Hsiao,50,Masculino,Berlim,Alemanha,3570.02,117206.3,443,3,1,1,0,Conservador,2021-07-16,1,public_kaggle_churn_modelling
C004671,15706200,Graham,41,Masculino,Berlim,Alemanha,11691.52,138014.4,637,2,2,1,0,Conservador,2022-07-15,0,public_kaggle_churn_modelling
C004672,15808674,Ejikemeifeuwa,45,Feminino,Berlim,Alemanha,12000.05,128352.59,616,6,3,1,1,Conservador,2018-07-15,1,public_kaggle_churn_modelling
C004673,15641411,Volkova,23,Feminino,Paris,Franca,9450.68,112568.31,756,1,1,1,1,Arrojado,2023-07-13,0,public_kaggle_churn_modelling
C004674,15764661,Wang,33,Masculino,Paris,Franca,8035.05,0.0,644,2,1,1,0,Conservador,2022-07-12,0,public_kaggle_churn_modelling
C004675,15689492,Benjamin,41,Masculino,Berlim,Alemanha,10483.86,176958.46,850,1,2,0,1,Arrojado,2023-07-11,0,public_kaggle_churn_modelling
C004676,15602405,Ryrie,38,Feminino,Berlim,Alemanha,5476.74,99167.54,703,9,1,1,0,Moderado,2015-07-12,0,public_kaggle_churn_modelling
C004677,15610271,Andreev,42,Feminino,Madrid,Espanha,2583.5,103210.27,684,3,1,1,0,Moderado,2021-07-09,0,public_kaggle_churn_modelling
C004678,15791780,Ts'ao,48,Feminino,Berlim,Alemanha,13187.39,104478.12,706,10,3,0,1,Moderado,2014-07-10,1,public_kaggle_churn_modelling
C004679,15589147,Frolov,61,Masculino,Madrid,Espanha,7889.82,125921.37,580,8,1,1,1,Moderado,2016-07-08,0,public_kaggle_churn_modelling
C004680,15756975,Montemayor,35,Feminino,Madrid,Espanha,1438.14,0.0,777,3,2,1,1,Moderado,2021-07-06,0,public_kaggle_churn_modelling
C004681,15729582,Fu,48,Masculino,Berlim,Alemanha,8449.82,80697.44,676,3,1,0,0,Moderado,2021-07-05,0,public_kaggle_churn_modelling
C004682,15742971,Whitehead,44,Feminino,Paris,Franca,7072.52,161887.81,708,2,2,1,0,Moderado,2022-07-04,0,public_kaggle_churn_modelling
C004683,15568046,Izuchukwu,24,Masculino,Paris,Franca,15292.93,109558.36,809,7,1,1,0,Moderado,2017-07-04,0,public_kaggle_churn_modelling
C004684,15694890,Lai,38,Masculino,Paris,Franca,6330.77,124271.26,588,1,1,1,0,Conservador,2023-07-02,0,public_kaggle_churn_modelling
C004685,15736963,Herring,43,Masculino,Paris,Franca,12198.28,0.0,623,1,2,1,1,Conservador,2023-07-01,0,public_kaggle_churn_modelling
C004686,15646490,Duffy,42,Masculino,Madrid,Espanha,10596.23,190569.23,537,1,1,0,1,Moderado,2023-06-30,0,public_kaggle_churn_modelling
C004687,15607314,Chiefo,53,Masculino,Madrid,Espanha,1000.0,143923.96,536,2,1,1,0,Conservador,2022-06-29,1,public_kaggle_churn_modelling
C004688,15576745,Fyodorov,48,Masculino,Paris,Franca,16490.48,96542.16,769,2,2,0,1,Arrojado,2022-06-28,0,public_kaggle_churn_modelling
C004689,15669606,Chu,33,Masculino,Paris,Franca,11501.47,0.0,690,5,2,1,0,Conservador,2019-06-28,0,public_kaggle_churn_modelling
C004690,15737832,Robertson,45,Masculino,Madrid,Espanha,14248.75,139825.56,771,0,1,0,0,Moderado,2024-06-25,1,public_kaggle_churn_modelling
C004691,15681990,Palmerston,24,Masculino,Berlim,Alemanha,4654.94,111769.14,497,6,2,1,0,Conservador,2018-06-26,0,public_kaggle_churn_modelling
C004692,15758050,Madukwe,37,Masculino,Madrid,Espanha,1000.0,0.0,622,4,2,1,0,Conservador,2020-06-24,0,public_kaggle_churn_modelling
C004693,15787848,Chinedum,30,Masculino,Madrid,Espanha,8511.33,113672.18,602,9,2,0,0,Conservador,2015-06-25,0,public_kaggle_churn_modelling
C004694,15713594,French,32,Feminino,Paris,Franca,9397.66,147256.86,543,7,1,1,0,Conservador,2017-06-23,0,public_kaggle_churn_modelling
C004695,15588186,Polyakov,45,Masculino,Madrid,Espanha,2741.99,107023.03,520,7,1,1,0,Conservador,2017-06-22,0,public_kaggle_churn_modelling
C004696,15786739,Clements,37,Masculino,Paris,Franca,13521.74,125529.55,669,1,1,1,1,Arrojado,2023-06-20,0,public_kaggle_churn_modelling
C004697,15699467,Connor,41,Feminino,Madrid,Espanha,7329.99,0.0,631,0,1,0,0,Conservador,2024-06-18,0,public_kaggle_churn_modelling
C004698,15680706,Balashov,48,Masculino,Berlim,Alemanha,13873.08,131834.8,537,4,1,1,0,Conservador,2020-06-18,1,public_kaggle_churn_modelling
C004699,15645717,Avdeeva,62,Masculino,Paris,Franca,2119.91,0.0,732,2,2,1,1,Moderado,2022-06-17,0,public_kaggle_churn_modelling
C004700,15748597,Chester,56,Masculino,Madrid,Espanha,13102.5,99529.7,844,5,1,0,1,Arrojado,2019-06-17,1,public_kaggle_churn_modelling
C004701,15773709,Hung,35,Masculino,Madrid,Espanha,16442.16,0.0,838,0,2,0,1,Moderado,2024-06-14,0,public_kaggle_churn_modelling
C004702,15629787,Tu,27,Masculino,Paris,Franca,3702.98,107303.72,652,10,2,0,0,Moderado,2014-06-16,0,public_kaggle_churn_modelling
C004703,15661007,Thompson,33,Masculino,Paris,Franca,15087.67,72783.42,660,0,1,0,0,Moderado,2024-06-12,0,public_kaggle_churn_modelling
C004704,15686812,Jones,44,Feminino,Madrid,Espanha,13255.78,0.0,692,8,1,0,1,Moderado,2016-06-13,0,public_kaggle_churn_modelling
C004705,15754113,Li,35,Feminino,Paris,Franca,12957.1,0.0,588,0,2,1,1,Conservador,2024-06-10,0,public_kaggle_churn_modelling
C004706,15749489,Denisova,22,Feminino,Berlim,Alemanha,3654.34,115743.6,533,10,1,0,0,Conservador,2014-06-12,0,public_kaggle_churn_modelling
C004707,15574352,Clogstoun,43,Masculino,Paris,Franca,11672.63,161256.53,850,4,1,1,1,Arrojado,2020-06-09,0,public_kaggle_churn_modelling
C004708,15701281,Tan,27,Masculino,Paris,Franca,4090.78,0.0,511,8,2,1,1,Conservador,2016-06-09,0,public_kaggle_churn_modelling
C004709,15811985,Power,44,Masculino,Madrid,Espanha,4657.78,0.0,530,6,2,0,0,Conservador,2018-06-08,0,public_kaggle_churn_modelling
C004710,15713505,Harriman,31,Masculino,Paris,Franca,16055.05,0.0,554,1,2,0,1,Conservador,2023-06-06,0,public_kaggle_churn_modelling
C004711,15685653,Benson,40,Feminino,Berlim,Alemanha,11419.04,162261.01,585,3,2,1,0,Conservador,2021-06-05,0,public_kaggle_churn_modelling
C004712,15758831,Thornton,39,Masculino,Paris,Franca,2869.18,74896.33,754,3,1,0,0,Moderado,2021-06-04,0,public_kaggle_churn_modelling
C004713,15618774,White,54,Masculino,Paris,Franca,9034.1,0.0,474,3,1,1,0,Conservador,2021-06-03,1,public_kaggle_churn_modelling
C004714,15764448,Mackenzie,35,Masculino,Berlim,Alemanha,12110.44,144037.6,837,0,1,1,0,Moderado,2024-06-01,0,public_kaggle_churn_modelling
C004715,15611024,Kalinina,23,Feminino,Paris,Franca,6785.47,93522.2,567,9,1,0,1,Moderado,2015-06-03,0,public_kaggle_churn_modelling
C004716,15738220,Bennet,38,Masculino,Madrid,Espanha,4296.12,0.0,800,1,2,1,0,Conservador,2023-05-31,0,public_kaggle_churn_modelling
C004717,15805764,Hallahan,18,Masculino,Paris,Franca,4399.6,0.0,646,10,2,0,1,Moderado,2014-06-01,0,public_kaggle_churn_modelling
C004718,15580487,Martin,38,Masculino,Berlim,Alemanha,7022.51,106922.92,627,8,2,0,1,Moderado,2016-05-30,0,public_kaggle_churn_modelling
C004719,15675787,Rivera,26,Masculino,Paris,Franca,12084.3,112972.57,505,8,1,1,0,Conservador,2016-05-29,0,public_kaggle_churn_modelling
C004720,15583580,Chiawuotu,35,Feminino,Berlim,Alemanha,5520.45,123042.0,566,1,1,1,0,Conservador,2023-05-27,1,public_kaggle_churn_modelling
C004721,15780654,Sergeyev,33,Feminino,Berlim,Alemanha,3037.23,100488.92,619,3,2,0,1,Moderado,2021-05-26,0,public_kaggle_churn_modelling
C004722,15695034,Christie,44,Feminino,Paris,Franca,11428.02,123322.15,757,4,1,1,0,Moderado,2020-05-25,0,public_kaggle_churn_modelling
C004723,15805671,Louis,32,Masculino,Paris,Franca,9776.94,0.0,648,0,1,0,1,Moderado,2024-05-23,0,public_kaggle_churn_modelling
C004724,15790658,Iqbal,42,Masculino,Madrid,Espanha,6179.81,68683.68,621,8,1,1,1,Moderado,2016-05-24,0,public_kaggle_churn_modelling
C004725,15578648,Marino,49,Masculino,Berlim,Alemanha,8687.8,59532.18,543,6,1,1,0,Conservador,2018-05-23,0,public_kaggle_churn_modelling
